sample_id,target_q1_rad,target_q2_rad,target_q3_rad,target_q4_rad,target_q5_rad,target_q6_rad,preview_valid
1131,0,2.617993878,2.617993878,-0.7853981634,0,1.047197551,1
1132,0,2.617993878,2.617993878,-0.7853981634,-0.3490658504,1.047197551,1
1133,0,2.617993878,2.617993878,-0.2617993878,-0.3490658504,1.047197551,1
1134,0,2.617993878,2.617993878,0,-0.3490658504,1.047197551,1
1135,0,2.617993878,2.617993878,0.2617993878,-0.3490658504,1.047197551,1
1136,0,2.617993878,2.617993878,0,0,1.047197551,1
1137,0,2.617993878,2.617993878,-0.2617993878,0,1.047197551,1
1138,0,2.617993878,2.617993878,-0.2617993878,0.3490658504,1.047197551,1
1139,0,2.617993878,2.617993878,0,0.3490658504,1.047197551,1
1140,0,2.617993878,2.617993878,0.2617993878,0.3490658504,1.047197551,1
1141,0,2.617993878,2.617993878,0.2617993878,0,1.047197551,1
1142,0,2.617993878,2.617993878,0.7853981634,-0.3490658504,1.047197551,1
1143,0,2.617993878,2.617993878,0.7853981634,0,1.047197551,1
1144,0,2.617993878,2.617993878,0.7853981634,0.3490658504,1.047197551,1
1145,0,2.617993878,2.617993878,0.7853981634,0.3490658504,0.3490658504,1
1146,0,2.617993878,1.919862177,0.7853981634,0.3490658504,-1.047197551,1
1147,0,1.221730476,1.919862177,-0.7853981634,0.3490658504,-1.047197551,1
1148,0,0.5235987756,1.919862177,-0.7853981634,0.3490658504,-1.047197551,1
1149,0,1.919862177,1.919862177,-0.7853981634,0.3490658504,-1.047197551,1
1150,0,1.919862177,2.617993878,-0.7853981634,0.3490658504,-1.047197551,1
1151,0,2.617993878,2.617993878,-0.7853981634,0.3490658504,-1.047197551,1
1152,0,2.617993878,1.221730476,-0.7853981634,0.3490658504,-1.047197551,1
1153,0,2.617993878,0.5235987756,-0.7853981634,-0.3490658504,-0.3490658504,1
1154,0,2.617993878,0.5235987756,-0.7853981634,-0.3490658504,0,1
1155,0,2.617993878,0.5235987756,-0.7853981634,-0.3490658504,0.3490658504,1
1156,0,2.617993878,0.5235987756,-0.7853981634,0,0,1
1157,0,2.617993878,0.5235987756,-0.7853981634,0,-0.3490658504,1
1158,0,2.617993878,0.5235987756,-0.7853981634,0.3490658504,-0.3490658504,1
1159,0,2.617993878,0.5235987756,-0.7853981634,0.3490658504,0,1
1160,0,2.617993878,0.5235987756,-0.7853981634,0,0.3490658504,1
1161,0,2.617993878,0.5235987756,-0.7853981634,0.3490658504,0.3490658504,1
1162,0,2.617993878,0.5235987756,-0.7853981634,0,1.047197551,1
1163,0,2.617993878,0.5235987756,-0.7853981634,-0.3490658504,1.047197551,1
1164,0,2.617993878,0.5235987756,-0.7853981634,0.3490658504,1.047197551,1
1165,0,2.617993878,1.221730476,-0.7853981634,-0.3490658504,1.047197551,1
1166,0,2.617993878,1.221730476,-0.7853981634,0,1.047197551,1
1167,0,2.617993878,1.221730476,-0.7853981634,0.3490658504,1.047197551,1
1168,0,2.617993878,1.221730476,-0.7853981634,0.3490658504,0.3490658504,1
1169,0,2.617993878,2.617993878,-0.7853981634,0.3490658504,1.047197551,1
